kd_suplier,kd_barang,gudang,qty
NONAM01,ZZKALE51,Global,0
NONAM01,ZZKALE16,Global,0
NONAM01,ZZKALE05,Global,0
NONAM01,ZZKALE12,Global,0
NONAM01,ZZKALE22,Global,0
JAVAK01,QKALE02,Global,0
NONAM01,ZZKALE23,Global,0
NONAM01,ZZKALE55,Global,3
NONAM01,ZZKALE14,Global,0
NONAM01,ZZKALE54,Global,0
NONAM01,ZZKALE10,Global,0
NONAM01,ZZKALE47,Global,0
NONAM01,ZZKALE20,Global,0
NONAM01,ZZKALE52,Global,0
NONAM01,ZZKALE04,Global,0
NONAM01,ZZKALE07,Global,0
NONAM01,ZZKALE25,Global,0
NONAM01,ZZKALE18,Global,0
NONAM01,ZZKALE35,Global,0
NONAM01,ZZKALE06,Global,0
AGROG01,QKALI09,Global,1028
AGROG01,AKALI05,Global,0
AGROG01,QKALI01,Global,3
AGROG01,AKALI01,Global,0
MAJUM01,QKALI06,Global,0
MAJUM01,QKALI08,Global,0
JOHNN01,QKALI02,Global,0
JOHNN01,AKALI03,Global,0
AGROG01,AKALI04,Global,0
AGROG01,QKALI03,Global,473
MAJUM01,AKALI06,Global,0
JOHNN01,QKALI04,Global,0
AGROG01,AKALI02,Global,0
AGROG01,QKALI05,Global,7833
MAJUM01,QKALI07,Global,0
NONAM01,ZZKALK01,Global,0
NONAM01,ZZKAME01,Global,4
BISII01,QKANG06,Global,0
BISII01,QKANG08,Global,0
GLOBA01,QKANG01,Global,0
BISII01,QKANG07,Global,1590
BISII01,AKANG08,Global,0
BENIH01,QKANG11,Global,20
BENIH01,QKANG02,Global,0
BENIH01,AKANG01,Global,0
BENIH01,QKANG10,Global,0
BENIH01,QKANG09,Global,0
NONAM01,AKANG05,Global,0
RAJAP01,AKANG06,Global,0
AGRIM01,QKANG05,Global,0
RAJAP01,AKANG07,Global,0
BENIH01,AKANG02,Global,0
BENIH01,QKANG03,Global,0
BENIH01,QKANG04,Global,0
BENIH01,AKANG03,Global,0
SARIB01,AKANG04,Global,0
SARIK02,QKANM01,Global,0
PETRO01,QKANO01,Global,0
PETRO01,AKANO01,Global,0
PETRO01,QKANO02,Global,0
PETRO01,AKANO02,Global,0
SYNER01,AKANT02,Global,1
SYNER01,AKANT01,Global,1
SYNER01,AKANT05,Global,1
SYNER01,AKANT03,Global,1
SYNER01,AKANT04,Global,1
SYNER01,AKANT06,Global,2
SYNER01,AKANT07,Global,0
NONAM01,ZZKAOS167,Global,0
NONAM01,ZZKAOS01,Global,0
NONAM01,ZZKAOS94,Global,0
NONAM01,ZZKAOS02,Global,0
NONAM01,ZZKAOS253,Global,2603
NONAM01,ZZKAOS267,Global,190
NONAM01,ZZKAOS03,Global,0
NONAM01,ZZKAOS225,Global,740
NONAM01,ZZKAOS258,Global,500
NONAM01,ZZKAOS152,Global,225
NONAM01,ZZKAOS05,Global,0
NONAM01,ZZKAOS07,Global,0
NONAM01,ZZKAOS04,Global,379
NONAM01,ZZKAOS100,Global,0
NONAM01,ZZKAOS101,Global,2789
MAJUM01,QKAOS15,Global,1500
NONAM01,ZZKAOS91,Global,0
NONAM01,ZZKAOS06,Global,1213
NONAM01,ZZKAOS89,Global,0
NONAM01,ZZKAOS211,Global,30
NONAM01,ZZKAOS102,Global,0
NONAM01,ZZKAOS185,Global,0
NONAM01,ZZKAOS103,Global,0
NONAM01,ZZKAOS104,Global,0
NONAM01,ZZKAOS105,Global,0
NONAM01,ZZKAOS106,Global,0
NONAM01,ZZKAOS107,Global,0
NONAM01,ZZKAOS240,Global,364
NONAM01,ZZKAOS08,Global,0
NONAM01,ZZKAOS265,Global,5095
NONAM01,ZZKAOS220,Global,0
NONAM01,ZZKAOS189,Global,2152
NONAM01,ZZKAOS108,Global,0
NONAM01,ZZKAOS243,Global,0
NONAM01,ZZKAOS09,Global,0
N/A,ZZKAOS215,Global,0
NONAM01,ZZKAOS10,Global,0
N/A,ZZKAOS83,Global,0
NONAM01,ZZKAOS11,Global,0
NONAM01,ZZKAOS12,Global,0
NONAM01,ZZKAOS263,Global,71
NONAM01,ZZKAOS13,Global,0
JAVAK01,QKAOS11,Global,140
NONAM01,ZZKAOS14,Global,0
NONAM01,ZZKAOS182,Global,0
NONAM01,ZZKAOS16,Global,0
NONAM01,ZZKAOS98,Global,0
NONAM01,ZZKAOS80,Global,0
NONAM01,ZZKAOS81,Global,0
NONAM01,ZZKAOS90,Global,82
NONAM01,ZZKAOS85,Global,86
NONAM01,ZZKAOS204,Global,0
NONAM01,ZZKAOS203,Global,0
NONAM01,ZZKAOS183,Global,0
NONAM01,ZZKAOS15,Global,242
NONAM01,ZZKAOS206,Global,0
NONAM01,ZZKAOS93,Global,0
NONAM01,ZZKAOS169,Global,300
N/A,ZZKAOS184,Global,0
NONAM01,ZZKAOS17,Global,2286
NONAM01,ZZKAOS82,Global,45
NONAM01,ZZKAOS18,Global,3290
NONAM01,ZZKAOS186,Global,70
NONAM01,ZZKAOS84,Global,95
MAJUM01,ZZKAOS238,Global,0
NONAM01,ZZKAOS151,Global,0
N/A,ZZKAOS212,Global,0
NONAM01,ZZKAOS110,Global,0
N/A,ZZKAOS228,Global,2450
NONAM01,ZZKAOS79,Global,0
NONAM01,ZZKAOS97,Global,0
NONAM01,ZZKAOS19,Global,0
NONAM01,ZZKAOS20,Global,0
N/A,ZZKAOS153,Global,0
JAVAK01,QKAOS10,Global,168
BEHNM01,ZZKAOS257,Global,395
NONAM01,ZZKAOS21,Global,0
NONAM01,ZZKAOS111,Global,0
NONAM01,ZZKAOS222,Global,160
NONAM01,ZZKAOS112,Global,0
NONAM01,ZZKAOS260,Global,334
N/A,ZZKAOS166,Global,0
NONAM01,ZZKAOS22,Global,0
NONAM01,ZZKAOS23,Global,0
NONAM01,ZZKAOS24,Global,0
NONAM01,ZZKAOS227,Global,752
NONAM01,ZZKAOS25,Global,0
NONAM01,ZZKAOS221,Global,17
NONAM01,ZZKAOS237,Global,0
NONAM01,ZZKAOS224,Global,0
NONAM01,ZZKAOS223,Global,0
NONAM01,ZZKAOS77,Global,0
N/A,ZZKAOS205,Global,0
NONAM01,ZZKAOS27,Global,0
NONAM01,ZZKAOS232,Global,0
N/A,ZZKAOS194,Global,0
NONAM01,ZZKAOS195,Global,283
JAVAK01,QKAOS09,Global,3
NONAM01,QKAOS01,Global,0
NONAM01,ZZKAOS28,Global,0
NONAM01,ZZKAOS113,Global,0
NONAM01,ZZKAOS29,Global,79
DELTA01,QKAOS08,Global,16
NONAM01,ZZKAOS154,Global,0
NONAM01,ZZKAOS99,Global,50
NONAM01,ZZKAOS30,Global,0
NONAM01,ZZKAOS31,Global,0
NONAM01,ZZKAOS32,Global,48
NONAM01,ZZKAOS268,Global,218
NONAM01,ZZKAOS92,Global,58
NONAM01,ZZKAOS178,Global,0
NONAM01,ZZKAOS160,Global,25
NONAM01,ZZKAOS231,Global,0
NONAM01,ZZKAOS115,Global,0
NONAM01,ZZKAOS157,Global,0
NONAM01,ZZKAOS156,Global,0
NONAM01,ZZKAOS33,Global,0
NONAM01,ZZKAOS34,Global,0
NONAM01,ZZKAOS116,Global,0
NONAM01,ZZKAOS277,Global,2
NONAM01,ZZKAOS179,Global,0
NONAM01,ZZKAOS261,Global,0
NONAM01,ZZKAOS219,Global,25
NONAM01,ZZKAOS218,Global,1527
NONAM01,ZZKAOS158,Global,0
NONAM01,ZZKAOS161,Global,0
NONAM01,ZZKAOS199,Global,115
N/A,ZZKAOS198,Global,1691
NONAM01,ZZKAOS250,Global,16078
NONAM01,ZZKAOS235,Global,935
NONAM01,ZZKAOS180,Global,0
NONAM01,ZZKAOS117,Global,0
NONAM01,ZZKAOS88,Global,0
N/A,QKAOS03,Global,1
MITRA09,QKAOS14,Global,106
MITRA09,QKAOS13,Global,1285
NONAM01,ZZKAOS155,Global,2015
MITRA01,ZZKAOS269,Global,3745
NONAM01,ZZKAOS254,Global,0
NONAM01,ZZKAOS35,Global,0
NONAM01,ZZKAOS36,Global,0
NONAM01,ZZKAOS37,Global,0
NONAM01,ZZKAOS38,Global,0
NONAM01,ZZKAOS39,Global,0
NONAM01,ZZKAOS40,Global,0
NONAM01,ZZKAOS41,Global,56
NONAM01,ZZKAOS118,Global,22
NONAM01,ZZKAOS42,Global,50
NONAM01,ZZKAOS163,Global,0
SAPRO03,ZZKAOS270,Global,418
NONAM01,ZZKAOS252,Global,0
SAPRO03,ZZKAOS272,Global,0
NONAM01,ZZKAOS119,Global,0
NONAM01,ZZKAOS120,Global,21
NONAM01,ZZKAOS43,Global,0
NONAM01,ZZKAOS214,Global,0
NONAM01,ZZKAOS44,Global,57
NONAM01,ZZKAOS78,Global,0
NONAM01,ZZKAOS121,Global,0
NONAM01,ZZKAOS122,Global,0
NONAM01,ZZKAOS201,Global,53
NONAM01,ZZKAOS47,Global,138
NONAM01,ZZKAOS150,Global,0
NONAM01,ZZKAOS242,Global,57
NONAM01,ZZKAOS48,Global,0
NONAM01,ZZKAOS188,Global,4
NONAM01,ZZKAOS95,Global,120
NONAM01,ZZKAOS49,Global,0
NONAM01,ZZKAOS123,Global,30
NONAM01,ZZKAOS50,Global,0
NONAM01,ZZKAOS230,Global,14
NONAM01,ZZKAOS124,Global,0
NONAM01,ZZKAOS200,Global,0
N/A,ZZKAOS187,Global,0
NONAM01,ZZKAOS202,Global,793
NONAM01,ZZKAOS262,Global,1866
NONAM01,QKAOS04,Global,0
NONAM01,ZZKAOS207,Global,0
NONAM01,ZZKAOS208,Global,0
NONAM01,ZZKAOS209,Global,0
NONAM01,ZZKAOS210,Global,0
NONAM01,ZZKAOS241,Global,0
SAPRO03,ZZKAOS264,Global,192
DELTA01,QKAOS06,Global,0
DELTA01,QKAOS05,Global,0
NONAM01,ZZKAOS51,Global,0
NONAM01,ZZKAOS52,Global,125
NONAM01,ZZKAOS53,Global,0
NONAM01,ZZKAOS125,Global,0
NONAM01,ZZKAOS126,Global,0
NONAM01,ZZKAOS266,Global,732
NONAM01,ZZKAOS181,Global,0
NONAM01,ZZKAOS127,Global,0
JAVAK01,QKAOS12,Global,264
NONAM01,ZZKAOS128,Global,0
NONAM01,ZZKAOS54,Global,0
NONAM01,ZZKAOS130,Global,20
SAPRO03,ZZKAOS236,Global,281
NONAM01,ZZKAOS129,Global,0
NONAM01,ZZKAOS175,Global,0
NONAM01,QKAOS02,Global,0
NONAM01,ZZKAOS76,Global,0
DELTA01,QKAOS07,Global,0
NONAM01,ZZKAOS168,Global,21
SUMBE01,ZZKAOS271,Global,0
NONAM01,ZZKAOS196,Global,0
NONAM01,ZZKAOS197,Global,254
NONAM01,ZZKAOS55,Global,0
NONAM01,ZZKAOS56,Global,0
NONAM01,ZZKAOS131,Global,67
NONAM01,ZZKAOS132,Global,0
NONAM01,ZZKAOS256,Global,6618
NONAM01,ZZKAOS259,Global,6700
NONAM01,ZZKAOS87,Global,0
NONAM01,ZZKAOS244,Global,1090
NONAM01,ZZKAOS57,Global,0
N/A,ZZKAOS176,Global,0
NONAM01,ZZKAOS133,Global,0
N/A,ZZKAOS177,Global,0
NONAM01,ZZKAOS193,Global,0
AGRON01,QKAOS16,Global,0
NONAM01,ZZKAOS274,Global,60
NONAM01,ZZKAOS134,Global,0
NONAM01,ZZKAOS135,Global,0
NONAM01,ZZKAOS162,Global,0
NONAM01,ZZKAOS58,Global,0
NONAM01,ZZKAOS226,Global,0
NONAM01,ZZKAOS136,Global,0
NONAM01,ZZKAOS59,Global,0
NONAM01,ZZKAOS137,Global,0
SAPRO03,ZZKAO100,Global,651
NONAM01,ZZKAOS96,Global,33
NONAM01,ZZKAOS159,Global,52
NONAM01,ZZKAOS172,Global,85
NONAM01,ZZKAOS60,Global,0
NONAM01,ZZKAOS138,Global,30
NONAM01,ZZKAOS213,Global,0
NONAM01,ZZKAOS61,Global,0
PETRO02,ZZKAOS245,Global,0
SINAM01,ZZKAOS251,Global,2685
NONAM01,ZZKAOS139,Global,0
NONAM01,ZZKAOS217,Global,0
NONAM01,ZZKAOS109,Global,0
NONAM01,ZZKAOS62,Global,0
NONAM01,ZZKAOS114,Global,0
N/A,ZZKAOS190,Global,0
NONAM01,ZZKAOS63,Global,0
NONAM01,ZZKAOS64,Global,0
NONAM01,ZZKAOS65,Global,0
NONAM01,ZZKAOS216,Global,8
NONAM01,ZZKAOS66,Global,0
NONAM01,ZZKAOS140,Global,0
AGROR01,ZZKAOS273,Global,0
NONAM01,ZZKAOS86,Global,0
NONAM01,ZZKAOS67,Global,0
NONAM01,ZZKAOS68,Global,0
NONAM01,ZZKAOS69,Global,10569
NONAM01,ZZKAOS70,Global,0
NONAM01,ZZKAOS141,Global,0
NONAM01,ZZKAOS255,Global,100
NONAM01,ZZKAOS173,Global,0
NONAM01,ZZKAOS71,Global,0
NONAM01,ZZKAOS72,Global,0
NONAM01,ZZKAOS191,Global,0
NONAM01,ZZKAOS142,Global,0
NONAM01,ZZKAOS143,Global,0
NONAM01,ZZKAOS73,Global,27
NONAM01,ZZKAOS144,Global,0
NONAM01,ZZKAOS145,Global,0
NONAM01,ZZKAOS74,Global,0
NONAM01,ZZKAOS146,Global,67
NONAM01,ZZKAOS75,Global,74
NONAM01,ZZKAOS147,Global,0
NONAM01,ZZKAOS148,Global,0
NONAM01,ZZKAOS174,Global,0
NONAM01,ZZKAOS170,Global,0
NONAM01,ZZKAOS149,Global,0
NONAM01,ZZKAOS171,Global,0
LESTA01,ZZKAOS192,Global,100
TUNAS05,QKARB02,Global,0
STARM01,QKARB01,Global,5
SARIK02,QKARD04,Global,0
SARIK02,AKARD01,Global,0
SARIK02,QKARD01,Global,0
LANGG03,QKARD03,Global,0
LANGG03,QKARD02,Global,0
STARM01,QKARE01,Global,30
INTIE01,QKARI04,Global,0
INTIE01,AKARI05,Global,0
JAWAA01,QKARI12,Global,0
JAWAA01,QKARI13,Global,547
JAWAA01,QKARI18,Global,0
JAWAA01,QKARI11,Global,0
JAWAA01,QKARI14,Global,0
INTIE01,QKARI05,Global,0
INTIE01,AKARI06,Global,0
JAWAA01,QKARI19,Global,0
SINAR01,AKARI07,Global,0
JAWAA01,QKARI07,Global,1214
SINAR01,AKARI08,Global,0
JAWAA01,QKARI06,Global,0
JAWAA01,QKARI16,Global,392
JAWAA01,QKARI17,Global,0
JAWAA01,QKARI09,Global,0
JAWAA01,QKARI10,Global,0
JAWAA01,QKARI15,Global,278
JAWAA01,QKARI08,Global,0
MAJUM01,QKARI01,Global,12999
MAJUM01,AKARI03,Global,0
JOHNN01,AKARI01,Global,0
MAJUM01,QKARI03,Global,13974
MAJUM01,AKARI04,Global,0
JOHNN01,AKARI02,Global,0
JOHNN01,QKARI02,Global,0
MAJUM01,AKARR01,Global,0
NONAM01,ZZKARU01,Global,0
SEAGR01,QKARU01,Global,18574
NUFAR01,AKATA01,Global,0
NUFAR01,QKATA01,Global,0
NUFAR01,AKATA02,Global,0
NUFAR01,QKATA02,Global,0
STARM01,QKATU01,Global,100
PETRO01,AKAYA01,Global,0
PETRO01,AKAYA02,Global,0
PETRO01,QKAYA04,Global,0
PETRO01,AKAYA03,Global,0
SARIK02,QKAYA01,Global,0
SARIK02,AKAYA04,Global,0
SARIK02,AKAYA05,Global,0
SARIK02,QKAYA02,Global,0
SARIK02,AKAYA06,Global,0
SARIK02,QKAYA03,Global,0
SUKOT01,AKEDE01,Global,0
EXCEL01,QKELO01,Global,0
TRIMA01,QKELP02,Global,0
TRIMA01,AKELP01,Global,0
BIOWO01,QKELP01,Global,227
BIOWO01,QKELP04,Global,401
NONAM01,AKELP02,Global,0
BIOWO01,QKELP03,Global,396
BIOWO01,AKELP03,Global,0
DELTA01,QKEME01,Global,21
NONAM01,ZZKEMEJ01,Global,120
KENSO01,QKENM01,Global,1805
KENSO01,QKENM06,Global,747
KENSO01,QKENM03,Global,480
KENSO01,QKENM02,Global,0
KENSO01,QKENM09,Global,0
KENSO01,QKENM08,Global,0
NONAM01,AKENB01,Global,0
KENSO01,QKENC02,Global,1566
KENSO01,QKENC01,Global,427
KENSO01,AKENF01,Global,0
KENSO01,QKENF01,Global,0
ARTHA01,AKENI01,Global,0
KENSO01,QKENM04,Global,0
KENSO01,QKENM07,Global,747
KENSO01,QKENM05,Global,0
BERSA01,QKERI01,Global,0
BERSA01,QKERI03,Global,0
BERSA01,QKERI02,Global,0
EXCEL01,AKETA03,Global,0
EXCEL01,QKETA03,Global,0
EXCEL01,AKETA02,Global,0
EXCEL01,QKETA02,Global,0
EXCEL01,AKETA01,Global,0
EXCEL01,QKETA01,Global,0
ASIAG01,AKICK01,Global,0
ASIAG01,QKICK04,Global,152
ASIAG01,AKICK02,Global,0
ASIAG01,QKICK02,Global,0
ASIAG01,QKICK03,Global,0
ASIAG01,QKICK01,Global,0
ASIAG01,AKICK03,Global,0
NONAM01,AKILA01,Global,0
AGRON01,QKILA01,Global,0
KENSO01,AKIMI01,Global,0
KENSO01,QKIMI01,Global,0
SINAR01,AKING01,Global,0
SINAR01,QKING03,Global,2000
SINAR01,QKING01,Global,40
SINAR01,QKING02,Global,82
NONAM01,XKUPAS01,Global,0
NONAM01,ZZKIPA01,Global,0
NUFAR01,AKLEE01,Global,0
NUFAR01,QKLEE01,Global,0
HEXTA03,AKLEN01,Global,0
STARM01,AKLEP01,Global,78
GOLDE01,AKLEP03,Global,0
STARM01,AKLEP02,Global,100
SYNGE01,QKLER01,Global,0
SYNGE01,AKLER01,Global,0
SYNGE01,QKLER02,Global,0
SYNGE01,QKLER03,Global,0
JAWAA01,QKLOO01,Global,0
JAWAA01,AKLOO02,Global,0
JAWAA01,QKLOO03,Global,0
JAWAA01,AKLOO01,Global,0
JAWAA01,QKLOO02,Global,0
AGRON01,QKLOP02,Global,0
AGRON01,QKLOP01,Global,14
AGRON01,QKLOP03,Global,160
SARAN08,QKLOR01,Global,0
NONAM01,ZZKNAP01,Global,0
DELIS01,AKNOC06,Global,0
DELIS01,QKNOC04,Global,0
DELIS01,AKNOC03,Global,0
DELIS01,QKNOC03,Global,160
DELIS01,AKNOC05,Global,0
DELIS01,QKNOC05,Global,60
DELIS01,AKNOC01,Global,0
DELIS01,QKNOC01,Global,0
AGROM01,AKNOC08,Global,0
DELIS01,QKNOCK06,Global,308
DELIS01,AKNOC04,Global,0
DELIS01,AKNOC02,Global,0
DELIS01,QKNOC02,Global,0
MAJUM01,AKNOC07,Global,0
DUPON01,AKOCI01,Global,0
DUPON01,QKOCI01,Global,0
PETRO01,QKOMO01,Global,0
NONAM01,ZZKOMP01,Global,0
NONAM01,ZZKOMP04,Global,0
NONAM01,ZZKOMPO04,Global,1
NONAM01,ZZKOMP03,Global,0
NONAM01,XKOMPO01,Global,0
NONAM01,ZZKOMP02,Global,0
MULTI04,AKOMP01,Global,0
IMTAS01,AKONE01,Global,40
SINAR01,QKONS05,Global,2900
SINAR01,AKONS03,Global,0
SINAR01,QKONS04,Global,221
SINAR01,AKONS05,Global,0
SINAR01,QKONS02,Global,764
SINAR01,AKONS04,Global,0
SINAR01,AKONS02,Global,0
SINAR01,QKONS01,Global,1040
SINAR01,AKONS01,Global,0
SINAR01,QKONS03,Global,0
NONAM01,ZZKOPI03,Global,0
NONAM01,ZZKOPI04,Global,0
NONAM01,ZZKOPI01,Global,0
NONAM01,ZZKOPI02,Global,0
NONAM01,ZZKORE01,Global,270
SARIK02,CKOVI01,Global,0
SARIK02,QKOVI04,Global,0
SARIK02,QKOVI02,Global,0
SARIK02,QKOVI01,Global,0
SARIK02,QKOVI03,Global,0
OATMI01,AKOYO01,Global,0
GOLDE01,AKRAN03,Global,0
STARM01,QKRAN01,Global,366
STARM01,AKRAN02,Global,110
GOLDE01,AKRAN01,Global,0
STARM01,QKRAN02,Global,295
STARM01,QKRAN03,Global,0
NONAM01,ZZKRE01,Global,0
SYNER01,AKRES06,Global,1
SYNER01,AKRES05,Global,1
SARIK02,AKRES04,Global,0
SARIK02,AKRES03,Global,0
SARIK02,QKRES01,Global,0
SARIK02,CKRES01,Global,0
SARIK02,QKRES02,Global,0
SARIK02,CKRES02,Global,0
SARIK02,AKRES02,Global,0
SARIK02,QKRES03,Global,0
SARIK02,QKRES04,Global,0
SARIK02,QKRES07,Global,0
SARIK02,QKRES06,Global,0
SARIK02,AKRES01,Global,0
SARIK02,QKRES05,Global,0
WAHAN01,AKRIS01,Global,0
WAHAN01,AKRIS02,Global,0
WAHAN01,AKRIS03,Global,0
WAHAN01,AKRIS04,Global,0
ERATA01,AKUBI06,Global,0
BISII01,AKUBI08,Global,0
BISII01,QKUBI07,Global,180
BISII01,QKUBI01,Global,0
BISII01,QKUBI20,Global,0
ERATA01,AKUBI01,Global,0
TANIM01,AKUBI05,Global,0
TANIM01,QKUBI02,Global,0
ERATA01,AKUBI04,Global,0
ERATA01,QKUBI11,Global,0
ERATA01,AKUBI03,Global,0
ERATA01,QKUBI12,Global,0
TANIM01,QKUBI15,Global,0
TANIM01,AKUBI07,Global,0
TANIM01,QKUBI03,Global,5975
TANIM01,QKUBI09,Global,0
BAYER01,QKUBI21,Global,3979
AGRIM01,QKUBI10,Global,0
BISII01,QKUBI13,Global,0
BISII01,QKUBI08,Global,0
BISII01,QKUBI14,Global,0
BISII01,QKUBI18,Global,0
BISII01,QKUBI19,Global,0
HEXTA02,QKUBI04,Global,0
TAKII01,AKUBI02,Global,0
TAKII01,QKUBI05,Global,0
BISII01,QKUBI06,Global,0
BISII01,QKUBI17,Global,0
NONAM01,ZZKULK04,Global,0
NONAM01,ZZKULK09,Global,0
NONAM01,ZZKULK11,Global,0
NONAM01,ZZKULK01,Global,0
N/A,ZZKULK10,Global,0
NONAM01,ZZKULK02,Global,0
NONAM01,ZZKULK08,Global,0
NONAM01,ZZKULK07,Global,0
NONAM01,ZZKULK05,Global,0
NONAM01,ZZKULK12,Global,0
NONAM01,ZZKULK03,Global,0
NONAM01,ZZKULK21,Global,0
NONAM01,ZZKULK06,Global,0
NONAM01,ZZKULK15,Global,0
NONAM01,ZZKULK14,Global,0
NONAM01,ZZKULK16,Global,0
NONAM01,ZZKULK13,Global,0
NONAM01,ZZKULK17,Global,0
NONAM01,ZZKUNC01,Global,2
NUFAR01,AKUPR01,Global,0
NUFAR01,QKUPR01,Global,26
NUFAR01,AKUPR02,Global,40
NUFAR01,QKUPR02,Global,1286
NONAM01,ZZLCDT01,Global,0
NONAM01,ZZLEDS04,Global,0
NONAM01,ZZLEDS05,Global,0
NONAM01,ZZLEDC01,Global,0
NONAM01,ZZLEDL02,Global,0
NONAM01,ZZLEDL03,Global,0
NONAM01,ZZLEDL04,Global,0
NONAM01,ZZLEDP01,Global,0
NONAM01,ZZLEDP02,Global,0
NONAM01,ZZLEDS01,Global,0
NONAM01,QLEDS01,Global,0
NONAM01,ZZLEDS03,Global,0
NONAM01,ZZLEDS02,Global,0
MITRA25,ALABA01,Global,6
MITRA25,ALABA02,Global,5
MITRA09,ALABE01,Global,1100
MITRA09,ALABE03,Global,600
MITRA09,ALABE02,Global,210
BISII01,QLABU01,Global,0
BISII01,ALABU01,Global,0
BENIH01,QLABU03,Global,0
BENIH01,QLABU02,Global,0
EXCEL01,QLANC01,Global,1295
EXCEL01,QLANC03,Global,194
EXCEL01,QLANC02,Global,405
DELIS01,ALANG04,Global,0
DELIS01,ALANG02,Global,0
DELIS01,QLANG01,Global,0
DELIS01,ALANG01,Global,0
LANGG02,ALANG05,Global,0
LANGG02,QLANG03,Global,0
LANGG02,ALANG06,Global,0
LANGG02,QLANG02,Global,0
LANGG02,QLANG04,Global,0
DELIS01,ALANG03,Global,0
DELIS01,QLANG05,Global,0
DALZO01,ALANI01,Global,0
DALZO01,QLANI01,Global,0
DUPON01,QLANN04,Global,3475
DUPON01,ALANN02,Global,0
MITRA01,CLANN02,Global,0
DUPON01,ALANN05,Global,0
DUPON01,QLANN05,Global,36675
MITRA01,CLANN03,Global,0
DUPON01,ALANN06,Global,0
DUPON01,QLANN06,Global,0
DUPON01,ALANN03,Global,0
DUPON01,QLANN07,Global,0
DUPON01,ALANN07,Global,0
MITRA01,QLANN01,Global,6315
MITRA01,CLANN01,Global,0
DUPON01,QLANN02,Global,0
DUPON01,ALANN01,Global,0
MITRA01,QLANN03,Global,310
DUPON01,ALANN04,Global,0
NONAM01,ZZLAPT02,Global,0
NONAM01,ZZLAPT04,Global,0
NONAM01,ZZLAPT01,Global,1
NONAM01,ZZLAPT03,Global,0
BAYER01,ALARV05,Global,0
BAYER01,QLARV01,Global,0
BAYER01,ALARV06,Global,0
BAYER01,QLARV02,Global,0
BAYER01,ALARV01,Global,0
BAYER01,QLARV03,Global,0
BAYER01,ALARV02,Global,0
BAYER01,ALARV03,Global,0
BAYER01,QLARV04,Global,0
CATUR01,QLARV06,Global,0
CATUR01,QLARV05,Global,0
CATUR01,ALARV07,Global,0
TIGAM01,QLAST01,Global,0
TIGAM01,ALAST04,Global,0
TIGAM01,ALAST02,Global,0
TIGAM01,QLAST03,Global,0
TIGAM01,ALAST01,Global,0
TIGAM01,QLAST04,Global,0
TIGAM01,ALAST03,Global,0
BINAN01,QLAST02,Global,0
DOWAG01,ALATR01,Global,0
BAYER01,ALEBA01,Global,0
BAYER01,QLEBA01,Global,0
BAYER01,QLEBA02,Global,0
AGROG01,ALEIL01,Global,0
MAJUM01,ALEMA01,Global,0
MAJUM01,QLEMA01,Global,1600
MAJUM01,ALEMA03,Global,0
MAJUM01,QLEMA02,Global,1497
MAJUM01,ALEMA02,Global,0
DELIS01,ALEML01,Global,0
JOHNN01,ALEMS01,Global,0
NONAM01,ZZLEMA02,Global,0
NONAM01,ZZLEMA01,Global,0
TOMAN01,ALENG01,Global,0
BAYER01,QLESE01,Global,0
ASIAN01,QLICR02,Global,0
ASIAN01,QLICR03,Global,137
ASIAN01,QLICR01,Global,0
ASIAN01,ALICR01,Global,0
ASIAN01,ALICR02,Global,0
AGROI01,ALIDI02,Global,0
AGROI01,ALIDI01,Global,0
AGROI01,QLID01,Global,3400
AGROI01,QLIDI02,Global,2247
AGROI01,ALIDI03,Global,177
NONAM01,ALIME01,Global,0
NUFAR01,ALIND01,Global,0
NUFAR01,QLIND01,Global,0
NUFAR01,ALIND02,Global,0
NUFAR01,QLIND02,Global,0
ASIAN01,ALITO01,Global,0
ASIAN01,QLITO01,Global,0
DALZO01,QLIVA01,Global,0
DALZO01,QLIVA03,Global,0
DALZO01,QLIVA02,Global,0
SINAR01,ALOGA01,Global,0
SINAR01,QLOGA04,Global,0
SINAR01,QLOGA06,Global,0
SINAR01,QLOGA03,Global,370
SINAR01,ALOGA04,Global,0
SINAR01,QLOGA05,Global,0
SINAR01,ALOGA02,Global,0
SINAR01,QLOGA02,Global,0
SINAR01,QLOGA07,Global,1013
SINAR01,ALOGA07,Global,0
SINAR01,ALOGA03,Global,0
SINAR01,QLOGA01,Global,0
SYNGE01,ALOGR02,Global,0
SYNGE01,ALOGR01,Global,0
SYNGE01,QLOGR01,Global,0
INDOI01,QLONG01,Global,0
INDOI01,ALONG01,Global,0
EXCEL01,QLOSM02,Global,119
EXCEL01,ALOSM02,Global,0
EXCEL01,QLOSM01,Global,0
EXCEL01,ALOSM01,Global,0
BHUMI01,ALOTS01,Global,0
DUPON01,ALOYA01,Global,0
DUPON01,QLOYA01,Global,3520
MAJUM01,QLUDE02,Global,912
MAJUM01,ALUDE01,Global,0
MAJUM01,QLUDE01,Global,3308
NUFAR01,ALUGE01,Global,0
BAYER01,QLUNA02,Global,65
BAYER01,QLUNA01,Global,0
KERTO01,QMKFO01,Global,0
SAPRO01,AMKP01,Global,0
SAPRO01,QMKP01,Global,7762
SANLE01,AMOPK01,Global,0
SANLE01,QMOPK03,Global,0
SENTA01,QMOPK01,Global,0
SENTA01,CMOPK01,Global,0
